2017-12-15 23:39:01,654, DEBUG, Start reading formatted input
2017-12-15 23:39:02,777, DEBUG, End reading formatted input
------------------------------------------------------------------------
2017-12-15 23:39:02,777, DEBUG, Start RNN training master
2017-12-15 23:39:04,286, DEBUG, exp id, 0, Start RNN worker
2017-12-15 23:39:04,319, DEBUG, exp id, 1, Start RNN worker
2017-12-15 23:39:04,352, DEBUG, exp id, 2, Start RNN worker
2017-12-15 23:39:04,427, DEBUG, exp id, 3, Start RNN worker
2017-12-15 23:39:04,462, DEBUG, exp id, 4, Start RNN worker
2017-12-15 23:39:04,632, DEBUG, exp id, 5, Start RNN worker
2017-12-15 23:39:04,825, DEBUG, exp id, 6, Start RNN worker
2017-12-15 23:39:04,938, DEBUG, exp id, 7, Start RNN worker
2017-12-15 23:39:05,145, DEBUG, exp id, 8, Start RNN worker
2017-12-15 23:39:05,425, DEBUG, exp id, 9, Start RNN worker
2017-12-15 23:40:33,925, DEBUG, exp id, 6, Step, 1, Minibatch Loss, 3.13753, Training Accuracy, 0.32812
2017-12-15 23:41:58,831, DEBUG, exp id, 4, Step, 150, Minibatch Loss, 0.83046, Training Accuracy, 0.69141
2017-12-15 23:41:59,037, DEBUG, exp id, 7, Step, 150, Minibatch Loss, 0.64303, Training Accuracy, 0.78906
2017-12-15 23:41:59,325, DEBUG, exp id, 9, Step, 200, Minibatch Loss, 0.59158, Training Accuracy, 0.79688
2017-12-15 23:41:59,335, DEBUG, exp id, 1, Step, 150, Minibatch Loss, 0.96777, Training Accuracy, 0.64453
2017-12-15 23:42:00,143, DEBUG, exp id, 2, Step, 150, Minibatch Loss, 1.05261, Training Accuracy, 0.62500
2017-12-15 23:42:00,144, DEBUG, exp id, 6, Step, 200, Minibatch Loss, 0.80125, Training Accuracy, 0.69531
2017-12-15 23:42:01,232, DEBUG, exp id, 5, Step, 150, Minibatch Loss, 0.80153, Training Accuracy, 0.73242
2017-12-15 23:42:12,232, DEBUG, exp id, 8, Step, 200, Minibatch Loss, 0.66433, Training Accuracy, 0.76953
2017-12-15 23:42:20,726, DEBUG, exp id, 0, Step, 200, Minibatch Loss, 1.12655, Training Accuracy, 0.56250
2017-12-15 23:42:21,325, DEBUG, exp id, 3, Step, 200, Minibatch Loss, 0.56786, Training Accuracy, 0.79688
2017-12-15 23:42:22,744, DEBUG, exp id, 4, Step, 200, Minibatch Loss, 0.82463, Training Accuracy, 0.67188
2017-12-15 23:42:22,829, DEBUG, exp id, 7, Step, 200, Minibatch Loss, 0.69862, Training Accuracy, 0.71875
2017-12-15 23:42:23,625, DEBUG, exp id, 6, Step, 250, Minibatch Loss, 0.79467, Training Accuracy, 0.68750
2017-12-15 23:42:23,835, DEBUG, exp id, 9, Step, 250, Minibatch Loss, 0.58538, Training Accuracy, 0.77344
2017-12-15 23:42:24,036, DEBUG, exp id, 1, Step, 200, Minibatch Loss, 0.87395, Training Accuracy, 0.70312
2017-12-15 23:42:25,532, DEBUG, exp id, 2, Step, 200, Minibatch Loss, 1.02653, Training Accuracy, 0.61719
2017-12-15 23:42:26,234, DEBUG, exp id, 5, Step, 200, Minibatch Loss, 0.72712, Training Accuracy, 0.71875
2017-12-15 23:42:34,329, DEBUG, exp id, 8, Step, 250, Minibatch Loss, 0.58801, Training Accuracy, 0.79883
2017-12-15 23:42:45,131, DEBUG, exp id, 3, Step, 250, Minibatch Loss, 0.57094, Training Accuracy, 0.81250
2017-12-15 23:42:45,331, DEBUG, exp id, 0, Step, 250, Minibatch Loss, 0.99472, Training Accuracy, 0.62500
2017-12-15 23:42:47,130, DEBUG, exp id, 1, Step, 250, Minibatch Loss, 0.89971, Training Accuracy, 0.70312
2017-12-15 23:42:47,325, DEBUG, exp id, 4, Step, 250, Minibatch Loss, 0.69993, Training Accuracy, 0.75781
2017-12-15 23:42:47,434, DEBUG, exp id, 9, Step, 300, Minibatch Loss, 0.66660, Training Accuracy, 0.77344
2017-12-15 23:42:47,435, DEBUG, exp id, 6, Step, 300, Minibatch Loss, 0.70677, Training Accuracy, 0.77344
2017-12-15 23:42:47,839, DEBUG, exp id, 7, Step, 250, Minibatch Loss, 0.59996, Training Accuracy, 0.76172
2017-12-15 23:42:49,826, DEBUG, exp id, 2, Step, 250, Minibatch Loss, 1.01036, Training Accuracy, 0.61133
2017-12-15 23:42:51,641, DEBUG, exp id, 5, Step, 250, Minibatch Loss, 0.67560, Training Accuracy, 0.75000
2017-12-15 23:42:56,534, DEBUG, exp id, 8, Step, 300, Minibatch Loss, 0.60158, Training Accuracy, 0.80273
2017-12-15 23:43:08,533, DEBUG, exp id, 0, Step, 300, Minibatch Loss, 0.98677, Training Accuracy, 0.67969
2017-12-15 23:43:09,137, DEBUG, exp id, 3, Step, 300, Minibatch Loss, 0.74009, Training Accuracy, 0.70312
2017-12-15 23:43:10,827, DEBUG, exp id, 1, Step, 300, Minibatch Loss, 0.88249, Training Accuracy, 0.68359
2017-12-15 23:43:11,428, DEBUG, exp id, 9, Step, 350, Minibatch Loss, 0.61518, Training Accuracy, 0.78125
2017-12-15 23:43:11,627, DEBUG, exp id, 6, Step, 350, Minibatch Loss, 0.73907, Training Accuracy, 0.74219
2017-12-15 23:43:11,927, DEBUG, exp id, 7, Step, 300, Minibatch Loss, 0.56245, Training Accuracy, 0.80469
2017-12-15 23:43:12,228, DEBUG, exp id, 4, Step, 300, Minibatch Loss, 0.65848, Training Accuracy, 0.78906
2017-12-15 23:43:13,525, DEBUG, exp id, 2, Step, 300, Minibatch Loss, 0.84419, Training Accuracy, 0.66797
2017-12-15 23:43:16,525, DEBUG, exp id, 5, Step, 300, Minibatch Loss, 0.66012, Training Accuracy, 0.76172
2017-12-15 23:43:17,528, DEBUG, exp id, 8, Step, 350, Minibatch Loss, 0.66033, Training Accuracy, 0.76367
2017-12-15 23:43:31,334, DEBUG, exp id, 0, Step, 350, Minibatch Loss, 0.93908, Training Accuracy, 0.69531
2017-12-15 23:43:32,127, DEBUG, exp id, 3, Step, 350, Minibatch Loss, 0.58481, Training Accuracy, 0.78125
2017-12-15 23:43:33,830, DEBUG, exp id, 6, Step, 400, Minibatch Loss, 0.60667, Training Accuracy, 0.82031
2017-12-15 23:43:34,239, DEBUG, exp id, 1, Step, 350, Minibatch Loss, 0.86674, Training Accuracy, 0.69531
2017-12-15 23:43:34,541, DEBUG, exp id, 4, Step, 350, Minibatch Loss, 0.66817, Training Accuracy, 0.80078
2017-12-15 23:43:35,332, DEBUG, exp id, 9, Step, 400, Minibatch Loss, 0.59318, Training Accuracy, 0.79688
2017-12-15 23:43:35,625, DEBUG, exp id, 7, Step, 350, Minibatch Loss, 0.47437, Training Accuracy, 0.82812
2017-12-15 23:43:36,633, DEBUG, exp id, 2, Step, 350, Minibatch Loss, 0.94045, Training Accuracy, 0.64258
2017-12-15 23:43:38,828, DEBUG, exp id, 8, Step, 400, Minibatch Loss, 0.51789, Training Accuracy, 0.81836
2017-12-15 23:43:40,133, DEBUG, exp id, 5, Step, 350, Minibatch Loss, 0.67606, Training Accuracy, 0.75586
2017-12-15 23:43:55,735, DEBUG, exp id, 3, Step, 400, Minibatch Loss, 0.58699, Training Accuracy, 0.75781
2017-12-15 23:43:55,829, DEBUG, exp id, 0, Step, 400, Minibatch Loss, 0.96190, Training Accuracy, 0.64062
2017-12-15 23:43:56,527, DEBUG, exp id, 6, Step, 450, Minibatch Loss, 0.59328, Training Accuracy, 0.83594
2017-12-15 23:43:57,541, DEBUG, exp id, 1, Step, 400, Minibatch Loss, 0.71905, Training Accuracy, 0.75000
2017-12-15 23:43:59,025, DEBUG, exp id, 4, Step, 400, Minibatch Loss, 0.64619, Training Accuracy, 0.75781
2017-12-15 23:43:59,141, DEBUG, exp id, 9, Step, 450, Minibatch Loss, 0.52064, Training Accuracy, 0.85938
2017-12-15 23:44:00,228, DEBUG, exp id, 7, Step, 400, Minibatch Loss, 0.59377, Training Accuracy, 0.78516
2017-12-15 23:44:00,925, DEBUG, exp id, 8, Step, 450, Minibatch Loss, 0.51629, Training Accuracy, 0.83789
2017-12-15 23:44:01,628, DEBUG, exp id, 2, Step, 400, Minibatch Loss, 0.91965, Training Accuracy, 0.64844
2017-12-15 23:44:05,038, DEBUG, exp id, 5, Step, 400, Minibatch Loss, 0.71445, Training Accuracy, 0.75195
2017-12-15 23:44:18,939, DEBUG, exp id, 6, Step, 500, Minibatch Loss, 0.53992, Training Accuracy, 0.82031
2017-12-15 23:44:19,629, DEBUG, exp id, 0, Step, 450, Minibatch Loss, 1.04661, Training Accuracy, 0.66406
2017-12-15 23:44:19,637, DEBUG, exp id, 3, Step, 450, Minibatch Loss, 0.51852, Training Accuracy, 0.84375
2017-12-15 23:44:21,231, DEBUG, exp id, 1, Step, 450, Minibatch Loss, 0.74302, Training Accuracy, 0.74219
2017-12-15 23:44:21,926, DEBUG, exp id, 8, Step, 500, Minibatch Loss, 0.49786, Training Accuracy, 0.83008
2017-12-15 23:44:22,934, DEBUG, exp id, 4, Step, 450, Minibatch Loss, 0.58105, Training Accuracy, 0.79688
2017-12-15 23:44:23,141, DEBUG, exp id, 9, Step, 500, Minibatch Loss, 0.47041, Training Accuracy, 0.83594
2017-12-15 23:44:24,429, DEBUG, exp id, 7, Step, 450, Minibatch Loss, 0.56005, Training Accuracy, 0.82422
2017-12-15 23:44:26,325, DEBUG, exp id, 2, Step, 450, Minibatch Loss, 0.90845, Training Accuracy, 0.63477
2017-12-15 23:44:30,125, DEBUG, exp id, 5, Step, 450, Minibatch Loss, 0.64300, Training Accuracy, 0.77344
2017-12-15 23:44:42,025, DEBUG, exp id, 6, Step, 550, Minibatch Loss, 0.46315, Training Accuracy, 0.89844
2017-12-15 23:44:43,332, DEBUG, exp id, 3, Step, 500, Minibatch Loss, 0.48072, Training Accuracy, 0.85156
2017-12-15 23:44:43,729, DEBUG, exp id, 8, Step, 550, Minibatch Loss, 0.41885, Training Accuracy, 0.86719
2017-12-15 23:44:44,125, DEBUG, exp id, 0, Step, 500, Minibatch Loss, 0.84862, Training Accuracy, 0.67188
2017-12-15 23:44:45,730, DEBUG, exp id, 1, Step, 500, Minibatch Loss, 0.70365, Training Accuracy, 0.75391
2017-12-15 23:44:47,136, DEBUG, exp id, 4, Step, 500, Minibatch Loss, 0.57671, Training Accuracy, 0.80078
2017-12-15 23:44:47,928, DEBUG, exp id, 9, Step, 550, Minibatch Loss, 0.48470, Training Accuracy, 0.84375
2017-12-15 23:44:49,336, DEBUG, exp id, 7, Step, 500, Minibatch Loss, 0.44937, Training Accuracy, 0.84375
2017-12-15 23:44:50,531, DEBUG, exp id, 2, Step, 500, Minibatch Loss, 0.77775, Training Accuracy, 0.72852
2017-12-15 23:44:54,736, DEBUG, exp id, 5, Step, 500, Minibatch Loss, 0.51462, Training Accuracy, 0.81250
2017-12-15 23:45:04,225, DEBUG, exp id, 8, Step, 600, Minibatch Loss, 0.52922, Training Accuracy, 0.84961
2017-12-15 23:45:04,626, DEBUG, exp id, 6, Step, 600, Minibatch Loss, 0.48402, Training Accuracy, 0.85938
2017-12-15 23:45:08,143, DEBUG, exp id, 3, Step, 550, Minibatch Loss, 0.44795, Training Accuracy, 0.87500
2017-12-15 23:45:08,635, DEBUG, exp id, 0, Step, 550, Minibatch Loss, 0.88928, Training Accuracy, 0.67969
2017-12-15 23:45:09,942, DEBUG, exp id, 1, Step, 550, Minibatch Loss, 0.60669, Training Accuracy, 0.80859
2017-12-15 23:45:10,832, DEBUG, exp id, 4, Step, 550, Minibatch Loss, 0.62879, Training Accuracy, 0.78516
2017-12-15 23:45:12,331, DEBUG, exp id, 9, Step, 600, Minibatch Loss, 0.47748, Training Accuracy, 0.82812
2017-12-15 23:45:13,525, DEBUG, exp id, 7, Step, 550, Minibatch Loss, 0.51909, Training Accuracy, 0.82031
2017-12-15 23:45:14,525, DEBUG, exp id, 2, Step, 550, Minibatch Loss, 0.79776, Training Accuracy, 0.71875
2017-12-15 23:45:19,525, DEBUG, exp id, 5, Step, 550, Minibatch Loss, 0.59861, Training Accuracy, 0.79492
2017-12-15 23:45:25,329, DEBUG, exp id, 8, Step, 650, Minibatch Loss, 0.48996, Training Accuracy, 0.83398
2017-12-15 23:45:26,336, DEBUG, exp id, 6, Step, 650, Minibatch Loss, 0.55884, Training Accuracy, 0.81250
2017-12-15 23:45:31,141, DEBUG, exp id, 3, Step, 600, Minibatch Loss, 0.52981, Training Accuracy, 0.79688
2017-12-15 23:45:31,426, DEBUG, exp id, 0, Step, 600, Minibatch Loss, 0.89991, Training Accuracy, 0.65625
2017-12-15 23:45:33,438, DEBUG, exp id, 1, Step, 600, Minibatch Loss, 0.67252, Training Accuracy, 0.78516
2017-12-15 23:45:34,647, DEBUG, exp id, 4, Step, 600, Minibatch Loss, 0.73682, Training Accuracy, 0.73438
2017-12-15 23:45:35,241, DEBUG, exp id, 9, Step, 650, Minibatch Loss, 0.49831, Training Accuracy, 0.82031
2017-12-15 23:45:37,733, DEBUG, exp id, 7, Step, 600, Minibatch Loss, 0.46386, Training Accuracy, 0.85547
2017-12-15 23:45:38,825, DEBUG, exp id, 2, Step, 600, Minibatch Loss, 0.84581, Training Accuracy, 0.68555
2017-12-15 23:45:43,737, DEBUG, exp id, 5, Step, 600, Minibatch Loss, 0.51038, Training Accuracy, 0.84375
2017-12-15 23:45:46,429, DEBUG, exp id, 8, Step, 700, Minibatch Loss, 0.37696, Training Accuracy, 0.87305
2017-12-15 23:45:49,434, DEBUG, exp id, 6, Step, 700, Minibatch Loss, 0.51399, Training Accuracy, 0.82812
2017-12-15 23:45:54,835, DEBUG, exp id, 3, Step, 650, Minibatch Loss, 0.52826, Training Accuracy, 0.79688
2017-12-15 23:45:55,334, DEBUG, exp id, 0, Step, 650, Minibatch Loss, 0.87753, Training Accuracy, 0.66406
2017-12-15 23:45:57,240, DEBUG, exp id, 1, Step, 650, Minibatch Loss, 0.59312, Training Accuracy, 0.78516
2017-12-15 23:45:58,936, DEBUG, exp id, 4, Step, 650, Minibatch Loss, 0.54438, Training Accuracy, 0.78906
2017-12-15 23:45:59,729, DEBUG, exp id, 9, Step, 700, Minibatch Loss, 0.51864, Training Accuracy, 0.81250
2017-12-15 23:46:01,728, DEBUG, exp id, 7, Step, 650, Minibatch Loss, 0.43133, Training Accuracy, 0.87109
2017-12-15 23:46:03,432, DEBUG, exp id, 2, Step, 650, Minibatch Loss, 0.78664, Training Accuracy, 0.72266
2017-12-15 23:46:07,726, DEBUG, exp id, 8, Step, 750, Minibatch Loss, 0.43690, Training Accuracy, 0.87305
2017-12-15 23:46:08,627, DEBUG, exp id, 5, Step, 650, Minibatch Loss, 0.53905, Training Accuracy, 0.80664
2017-12-15 23:46:11,425, DEBUG, exp id, 6, Step, 750, Minibatch Loss, 0.56430, Training Accuracy, 0.80469
2017-12-15 23:46:18,434, DEBUG, exp id, 3, Step, 700, Minibatch Loss, 0.48335, Training Accuracy, 0.86719
2017-12-15 23:46:18,944, DEBUG, exp id, 0, Step, 700, Minibatch Loss, 0.75637, Training Accuracy, 0.79688
2017-12-15 23:46:20,927, DEBUG, exp id, 1, Step, 700, Minibatch Loss, 0.72371, Training Accuracy, 0.75781
2017-12-15 23:46:22,932, DEBUG, exp id, 9, Step, 750, Minibatch Loss, 0.48010, Training Accuracy, 0.85938
2017-12-15 23:46:22,934, DEBUG, exp id, 4, Step, 700, Minibatch Loss, 0.50843, Training Accuracy, 0.84375
2017-12-15 23:46:26,025, DEBUG, exp id, 7, Step, 700, Minibatch Loss, 0.47687, Training Accuracy, 0.85938
2017-12-15 23:46:28,733, DEBUG, exp id, 2, Step, 700, Minibatch Loss, 0.77650, Training Accuracy, 0.73047
2017-12-15 23:46:28,934, DEBUG, exp id, 8, Step, 800, Minibatch Loss, 0.44581, Training Accuracy, 0.85742
2017-12-15 23:46:32,225, DEBUG, exp id, 6, Step, 800, Minibatch Loss, 0.44331, Training Accuracy, 0.89844
2017-12-15 23:46:33,533, DEBUG, exp id, 5, Step, 700, Minibatch Loss, 0.51788, Training Accuracy, 0.83203
2017-12-15 23:46:41,825, DEBUG, exp id, 3, Step, 750, Minibatch Loss, 0.44281, Training Accuracy, 0.82812
2017-12-15 23:46:43,326, DEBUG, exp id, 0, Step, 750, Minibatch Loss, 0.77396, Training Accuracy, 0.73438
2017-12-15 23:46:45,031, DEBUG, exp id, 1, Step, 750, Minibatch Loss, 0.76623, Training Accuracy, 0.74609
2017-12-15 23:46:46,225, DEBUG, exp id, 4, Step, 750, Minibatch Loss, 0.45615, Training Accuracy, 0.87109
2017-12-15 23:46:47,430, DEBUG, exp id, 9, Step, 800, Minibatch Loss, 0.38015, Training Accuracy, 0.87500
2017-12-15 23:46:50,342, DEBUG, exp id, 7, Step, 750, Minibatch Loss, 0.45488, Training Accuracy, 0.85938
2017-12-15 23:46:50,528, DEBUG, exp id, 8, Step, 850, Minibatch Loss, 0.39404, Training Accuracy, 0.88477
2017-12-15 23:46:52,540, DEBUG, exp id, 2, Step, 750, Minibatch Loss, 0.82664, Training Accuracy, 0.69727
2017-12-15 23:46:53,832, DEBUG, exp id, 6, Step, 850, Minibatch Loss, 0.61339, Training Accuracy, 0.77344
2017-12-15 23:46:57,133, DEBUG, exp id, 5, Step, 750, Minibatch Loss, 0.46556, Training Accuracy, 0.83594
2017-12-15 23:47:05,041, DEBUG, exp id, 3, Step, 800, Minibatch Loss, 0.54816, Training Accuracy, 0.83594
2017-12-15 23:47:06,134, DEBUG, exp id, 0, Step, 800, Minibatch Loss, 0.74723, Training Accuracy, 0.74219
2017-12-15 23:47:09,245, DEBUG, exp id, 1, Step, 800, Minibatch Loss, 0.67682, Training Accuracy, 0.79688
2017-12-15 23:47:10,240, DEBUG, exp id, 4, Step, 800, Minibatch Loss, 0.50100, Training Accuracy, 0.83203
2017-12-15 23:47:11,136, DEBUG, exp id, 9, Step, 850, Minibatch Loss, 0.56371, Training Accuracy, 0.77344
2017-12-15 23:47:11,333, DEBUG, exp id, 8, Step, 900, Minibatch Loss, 0.44467, Training Accuracy, 0.84766
2017-12-15 23:47:14,844, DEBUG, exp id, 7, Step, 800, Minibatch Loss, 0.46125, Training Accuracy, 0.83984
2017-12-15 23:47:14,926, DEBUG, exp id, 6, Step, 900, Minibatch Loss, 0.48146, Training Accuracy, 0.84375
2017-12-15 23:47:17,029, DEBUG, exp id, 2, Step, 800, Minibatch Loss, 0.73820, Training Accuracy, 0.73828
2017-12-15 23:47:22,330, DEBUG, exp id, 5, Step, 800, Minibatch Loss, 0.59418, Training Accuracy, 0.79297
2017-12-15 23:47:29,132, DEBUG, exp id, 3, Step, 850, Minibatch Loss, 0.35756, Training Accuracy, 0.91406
2017-12-15 23:47:29,533, DEBUG, exp id, 0, Step, 850, Minibatch Loss, 0.71463, Training Accuracy, 0.77344
2017-12-15 23:47:31,943, DEBUG, exp id, 8, Step, 950, Minibatch Loss, 0.42732, Training Accuracy, 0.86719
2017-12-15 23:47:33,329, DEBUG, exp id, 1, Step, 850, Minibatch Loss, 0.64160, Training Accuracy, 0.78906
2017-12-15 23:47:35,125, DEBUG, exp id, 4, Step, 850, Minibatch Loss, 0.51852, Training Accuracy, 0.81641
2017-12-15 23:47:35,139, DEBUG, exp id, 9, Step, 900, Minibatch Loss, 0.45214, Training Accuracy, 0.86719
2017-12-15 23:47:35,725, DEBUG, exp id, 6, Step, 950, Minibatch Loss, 0.53171, Training Accuracy, 0.81250
2017-12-15 23:47:38,428, DEBUG, exp id, 7, Step, 850, Minibatch Loss, 0.47501, Training Accuracy, 0.84766
2017-12-15 23:47:41,225, DEBUG, exp id, 2, Step, 850, Minibatch Loss, 0.77823, Training Accuracy, 0.71484
2017-12-15 23:47:47,243, DEBUG, exp id, 5, Step, 850, Minibatch Loss, 0.51415, Training Accuracy, 0.83203
2017-12-15 23:47:52,446, DEBUG, exp id, 3, Step, 900, Minibatch Loss, 0.43093, Training Accuracy, 0.85938
2017-12-15 23:47:53,425, DEBUG, exp id, 0, Step, 900, Minibatch Loss, 0.70536, Training Accuracy, 0.76562
2017-12-15 23:47:53,737, DEBUG, exp id, 8, Step, 1000, Minibatch Loss, 0.38035, Training Accuracy, 0.88672
2017-12-15 23:47:57,133, DEBUG, exp id, 6, Step, 1000, Minibatch Loss, 0.34535, Training Accuracy, 0.91406
2017-12-15 23:47:57,134, DEBUG, exp id, 1, Step, 900, Minibatch Loss, 0.56018, Training Accuracy, 0.80859
2017-12-15 23:47:58,440, DEBUG, exp id, 9, Step, 950, Minibatch Loss, 0.41471, Training Accuracy, 0.87500
2017-12-15 23:47:58,829, DEBUG, exp id, 4, Step, 900, Minibatch Loss, 0.42962, Training Accuracy, 0.85938
2017-12-15 23:48:02,639, DEBUG, exp id, 7, Step, 900, Minibatch Loss, 0.40650, Training Accuracy, 0.86719
2017-12-15 23:48:05,541, DEBUG, exp id, 2, Step, 900, Minibatch Loss, 0.73208, Training Accuracy, 0.73828
2017-12-15 23:48:12,125, DEBUG, exp id, 5, Step, 900, Minibatch Loss, 0.48102, Training Accuracy, 0.82422
2017-12-15 23:48:14,735, DEBUG, exp id, 8, Step, 1050, Minibatch Loss, 0.36375, Training Accuracy, 0.89062
2017-12-15 23:48:16,628, DEBUG, exp id, 3, Step, 950, Minibatch Loss, 0.38643, Training Accuracy, 0.89844
2017-12-15 23:48:17,532, DEBUG, exp id, 6, Step, 1050, Minibatch Loss, 0.49781, Training Accuracy, 0.81250
2017-12-15 23:48:18,234, DEBUG, exp id, 0, Step, 950, Minibatch Loss, 0.78474, Training Accuracy, 0.72656
2017-12-15 23:48:20,925, DEBUG, exp id, 1, Step, 950, Minibatch Loss, 0.61238, Training Accuracy, 0.77734
2017-12-15 23:48:21,240, DEBUG, exp id, 9, Step, 1000, Minibatch Loss, 0.33295, Training Accuracy, 0.85938
2017-12-15 23:48:23,834, DEBUG, exp id, 4, Step, 950, Minibatch Loss, 0.47078, Training Accuracy, 0.84375
2017-12-15 23:48:27,541, DEBUG, exp id, 7, Step, 950, Minibatch Loss, 0.43894, Training Accuracy, 0.86328
2017-12-15 23:48:30,038, DEBUG, exp id, 2, Step, 950, Minibatch Loss, 0.72191, Training Accuracy, 0.75586
2017-12-15 23:48:37,235, DEBUG, exp id, 8, Step, 1100, Minibatch Loss, 0.42395, Training Accuracy, 0.87695
2017-12-15 23:48:37,638, DEBUG, exp id, 5, Step, 950, Minibatch Loss, 0.41702, Training Accuracy, 0.86914
