2017-12-15 22:22:42,372, DEBUG, Start reading formatted input
2017-12-15 22:22:43,499, DEBUG, End reading formatted input
------------------------------------------------------------------------
2017-12-15 22:22:43,500, DEBUG, Start RNN training master
2017-12-15 22:22:44,970, DEBUG, exp id, 0, Start RNN worker
2017-12-15 22:22:58,362, DEBUG, exp id, 0, Step, 1, Minibatch Loss, 3.17051, Training Accuracy, 0.15625
2017-12-15 22:26:42,639, DEBUG, exp id, 0, Step, 5600, Minibatch Loss, 0.51741, Training Accuracy, 0.82812
2017-12-15 22:26:50,237, DEBUG, exp id, 0, Step, 5800, Minibatch Loss, 0.34358, Training Accuracy, 0.90625
2017-12-15 22:26:58,326, DEBUG, exp id, 0, Step, 6000, Minibatch Loss, 0.39769, Training Accuracy, 0.89062
2017-12-15 22:27:05,799, DEBUG, exp id, 0, Step, 6200, Minibatch Loss, 0.43777, Training Accuracy, 0.84375
2017-12-15 22:27:12,912, DEBUG, exp id, 0, Step, 6400, Minibatch Loss, 0.29955, Training Accuracy, 0.90625
2017-12-15 22:27:20,702, DEBUG, exp id, 0, Step, 6600, Minibatch Loss, 0.37679, Training Accuracy, 0.85938
2017-12-15 22:27:28,970, DEBUG, exp id, 0, Step, 6800, Minibatch Loss, 0.23281, Training Accuracy, 0.95312
2017-12-15 22:27:36,573, DEBUG, exp id, 0, Step, 7000, Minibatch Loss, 0.33314, Training Accuracy, 0.90625
2017-12-15 22:27:43,665, DEBUG, exp id, 0, Step, 7200, Minibatch Loss, 0.31389, Training Accuracy, 0.93750
2017-12-15 22:27:50,780, DEBUG, exp id, 0, Step, 7400, Minibatch Loss, 0.35480, Training Accuracy, 0.87500
2017-12-15 22:27:59,430, DEBUG, exp id, 0, Step, 7600, Minibatch Loss, 0.32830, Training Accuracy, 0.92188
2017-12-15 22:28:07,053, DEBUG, exp id, 0, Step, 7800, Minibatch Loss, 0.27876, Training Accuracy, 0.96875
2017-12-15 22:28:14,192, DEBUG, exp id, 0, Step, 8000, Minibatch Loss, 0.31094, Training Accuracy, 0.89062
2017-12-15 22:28:21,502, DEBUG, exp id, 0, Step, 8200, Minibatch Loss, 0.28229, Training Accuracy, 0.96875
2017-12-15 22:28:30,216, DEBUG, exp id, 0, Step, 8400, Minibatch Loss, 0.35523, Training Accuracy, 0.90625
2017-12-15 22:28:38,234, DEBUG, exp id, 0, Step, 8600, Minibatch Loss, 0.22418, Training Accuracy, 0.93750
2017-12-15 22:28:45,882, DEBUG, exp id, 0, Step, 8800, Minibatch Loss, 0.21100, Training Accuracy, 0.95312
2017-12-15 22:28:53,188, DEBUG, exp id, 0, Step, 9000, Minibatch Loss, 0.23250, Training Accuracy, 0.93750
2017-12-15 22:29:01,390, DEBUG, exp id, 0, Step, 9200, Minibatch Loss, 0.29932, Training Accuracy, 0.89062
2017-12-15 22:29:09,078, DEBUG, exp id, 0, Step, 9400, Minibatch Loss, 0.35074, Training Accuracy, 0.87500
2017-12-15 22:29:16,258, DEBUG, exp id, 0, Step, 9600, Minibatch Loss, 0.17001, Training Accuracy, 0.98438
2017-12-15 22:29:23,387, DEBUG, exp id, 0, Step, 9800, Minibatch Loss, 0.24522, Training Accuracy, 0.93750
2017-12-15 22:29:31,313, DEBUG, exp id, 0, Step, 10000, Minibatch Loss, 0.25710, Training Accuracy, 0.93750
2017-12-15 22:29:39,607, DEBUG, exp id, 0, Step, 10200, Minibatch Loss, 0.21736, Training Accuracy, 0.96875
2017-12-15 22:29:47,200, DEBUG, exp id, 0, Step, 10400, Minibatch Loss, 0.28393, Training Accuracy, 0.90625
2017-12-15 22:29:54,616, DEBUG, exp id, 0, Step, 10600, Minibatch Loss, 0.30794, Training Accuracy, 0.90625
2017-12-15 22:30:02,667, DEBUG, exp id, 0, Step, 10800, Minibatch Loss, 0.25338, Training Accuracy, 0.93750
2017-12-15 22:30:10,526, DEBUG, exp id, 0, Step, 11000, Minibatch Loss, 0.21077, Training Accuracy, 0.95312
2017-12-15 22:30:18,076, DEBUG, exp id, 0, Step, 11200, Minibatch Loss, 0.22044, Training Accuracy, 0.92188
2017-12-15 22:30:25,195, DEBUG, exp id, 0, Step, 11400, Minibatch Loss, 0.24507, Training Accuracy, 0.89062
2017-12-15 22:30:33,164, DEBUG, exp id, 0, Step, 11600, Minibatch Loss, 0.11479, Training Accuracy, 1.00000
2017-12-15 22:30:41,565, DEBUG, exp id, 0, Step, 11800, Minibatch Loss, 0.21467, Training Accuracy, 0.93750
2017-12-15 22:30:49,562, DEBUG, exp id, 0, Step, 12000, Minibatch Loss, 0.18415, Training Accuracy, 0.96875
2017-12-15 22:30:56,989, DEBUG, exp id, 0, Step, 12200, Minibatch Loss, 0.32346, Training Accuracy, 0.89062
2017-12-15 22:31:04,488, DEBUG, exp id, 0, Step, 12400, Minibatch Loss, 0.28074, Training Accuracy, 0.90625
2017-12-15 22:31:12,434, DEBUG, exp id, 0, Step, 12600, Minibatch Loss, 0.20621, Training Accuracy, 0.95312
2017-12-15 22:31:19,790, DEBUG, exp id, 0, Step, 12800, Minibatch Loss, 0.24158, Training Accuracy, 0.93750
2017-12-15 22:31:27,027, DEBUG, exp id, 0, Step, 13000, Minibatch Loss, 0.20611, Training Accuracy, 0.95312
2017-12-15 22:31:34,984, DEBUG, exp id, 0, Step, 13200, Minibatch Loss, 0.27129, Training Accuracy, 0.92188
2017-12-15 22:31:43,457, DEBUG, exp id, 0, Step, 13400, Minibatch Loss, 0.25978, Training Accuracy, 0.95312
2017-12-15 22:31:50,972, DEBUG, exp id, 0, Step, 13600, Minibatch Loss, 0.29015, Training Accuracy, 0.89062
2017-12-15 22:31:58,240, DEBUG, exp id, 0, Step, 13800, Minibatch Loss, 0.14873, Training Accuracy, 1.00000
2017-12-15 22:32:05,872, DEBUG, exp id, 0, Step, 14000, Minibatch Loss, 0.22053, Training Accuracy, 0.93750
2017-12-15 22:32:14,007, DEBUG, exp id, 0, Step, 14200, Minibatch Loss, 0.13153, Training Accuracy, 0.98438
2017-12-15 22:32:21,428, DEBUG, exp id, 0, Step, 14400, Minibatch Loss, 0.27889, Training Accuracy, 0.92188
2017-12-15 22:32:28,716, DEBUG, exp id, 0, Step, 14600, Minibatch Loss, 0.29241, Training Accuracy, 0.90625
2017-12-15 22:32:36,551, DEBUG, exp id, 0, Step, 14800, Minibatch Loss, 0.15787, Training Accuracy, 0.98438
2017-12-15 22:32:44,610, DEBUG, exp id, 0, Step, 15000, Minibatch Loss, 0.17394, Training Accuracy, 1.00000
2017-12-15 22:32:52,664, DEBUG, exp id, 0, Step, 15200, Minibatch Loss, 0.30472, Training Accuracy, 0.92188
2017-12-15 22:33:00,730, DEBUG, exp id, 0, Step, 15400, Minibatch Loss, 0.14088, Training Accuracy, 0.96875
2017-12-15 22:33:08,082, DEBUG, exp id, 0, Step, 15600, Minibatch Loss, 0.17875, Training Accuracy, 0.95312
2017-12-15 22:33:16,846, DEBUG, exp id, 0, Step, 15800, Minibatch Loss, 0.27427, Training Accuracy, 0.90625
2017-12-15 22:33:25,540, DEBUG, exp id, 0, Step, 16000, Minibatch Loss, 0.21641, Training Accuracy, 0.93750
2017-12-15 22:33:34,154, DEBUG, exp id, 0, Step, 16200, Minibatch Loss, 0.22788, Training Accuracy, 0.92188
2017-12-15 22:33:42,483, DEBUG, exp id, 0, Step, 16400, Minibatch Loss, 0.21595, Training Accuracy, 0.93750
2017-12-15 22:33:51,764, DEBUG, exp id, 0, Step, 16600, Minibatch Loss, 0.11159, Training Accuracy, 0.96875
2017-12-15 22:34:02,021, DEBUG, exp id, 0, Step, 16800, Minibatch Loss, 0.19183, Training Accuracy, 0.95312
2017-12-15 22:34:11,350, DEBUG, exp id, 0, Step, 17000, Minibatch Loss, 0.20896, Training Accuracy, 0.96875
2017-12-15 22:34:20,228, DEBUG, exp id, 0, Step, 17200, Minibatch Loss, 0.23003, Training Accuracy, 0.95312
2017-12-15 22:34:29,779, DEBUG, exp id, 0, Step, 17400, Minibatch Loss, 0.16434, Training Accuracy, 0.96875
2017-12-15 22:34:39,557, DEBUG, exp id, 0, Step, 17600, Minibatch Loss, 0.17996, Training Accuracy, 0.96875
2017-12-15 22:34:49,624, DEBUG, exp id, 0, Step, 17800, Minibatch Loss, 0.18733, Training Accuracy, 0.98438
2017-12-15 22:34:58,798, DEBUG, exp id, 0, Step, 18000, Minibatch Loss, 0.20733, Training Accuracy, 0.92188
2017-12-15 22:35:08,245, DEBUG, exp id, 0, Step, 18200, Minibatch Loss, 0.13750, Training Accuracy, 0.96875
2017-12-15 22:35:19,098, DEBUG, exp id, 0, Step, 18400, Minibatch Loss, 0.17779, Training Accuracy, 0.98438
2017-12-15 22:35:29,174, DEBUG, exp id, 0, Step, 18600, Minibatch Loss, 0.23677, Training Accuracy, 0.93750
2017-12-15 22:35:37,988, DEBUG, exp id, 0, Step, 18800, Minibatch Loss, 0.15975, Training Accuracy, 0.95312
2017-12-15 22:35:46,498, DEBUG, exp id, 0, Step, 19000, Minibatch Loss, 0.22095, Training Accuracy, 0.95312
2017-12-15 22:35:56,475, DEBUG, exp id, 0, Step, 19200, Minibatch Loss, 0.18547, Training Accuracy, 0.96875
2017-12-15 22:36:06,002, DEBUG, exp id, 0, Step, 19400, Minibatch Loss, 0.19659, Training Accuracy, 0.95312
2017-12-15 22:36:15,265, DEBUG, exp id, 0, Step, 19600, Minibatch Loss, 0.29361, Training Accuracy, 0.92188
2017-12-15 22:36:24,373, DEBUG, exp id, 0, Step, 19800, Minibatch Loss, 0.13928, Training Accuracy, 0.96875
2017-12-15 22:36:34,635, DEBUG, exp id, 0, Step, 20000, Minibatch Loss, 0.17579, Training Accuracy, 0.95312
2017-12-15 22:36:45,034, DEBUG, exp id, 0, Step, 20200, Minibatch Loss, 0.20480, Training Accuracy, 0.95312
2017-12-15 22:36:54,329, DEBUG, exp id, 0, Step, 20400, Minibatch Loss, 0.11963, Training Accuracy, 0.95312
2017-12-15 22:37:03,705, DEBUG, exp id, 0, Step, 20600, Minibatch Loss, 0.10828, Training Accuracy, 0.96875
2017-12-15 22:37:13,440, DEBUG, exp id, 0, Step, 20800, Minibatch Loss, 0.09375, Training Accuracy, 1.00000
2017-12-15 22:37:22,933, DEBUG, exp id, 0, Step, 21000, Minibatch Loss, 0.13588, Training Accuracy, 0.96875
2017-12-15 22:37:32,326, DEBUG, exp id, 0, Step, 21200, Minibatch Loss, 0.12923, Training Accuracy, 0.98438
2017-12-15 22:37:41,587, DEBUG, exp id, 0, Step, 21400, Minibatch Loss, 0.17204, Training Accuracy, 0.96875
2017-12-15 22:37:51,008, DEBUG, exp id, 0, Step, 21600, Minibatch Loss, 0.14805, Training Accuracy, 0.92188
2017-12-15 22:38:01,148, DEBUG, exp id, 0, Step, 21800, Minibatch Loss, 0.12450, Training Accuracy, 0.98438
2017-12-15 22:38:10,598, DEBUG, exp id, 0, Step, 22000, Minibatch Loss, 0.18719, Training Accuracy, 0.93750
2017-12-15 22:38:20,047, DEBUG, exp id, 0, Step, 22200, Minibatch Loss, 0.10669, Training Accuracy, 1.00000
2017-12-15 22:38:30,294, DEBUG, exp id, 0, Step, 22400, Minibatch Loss, 0.19886, Training Accuracy, 0.98438
2017-12-15 22:38:40,121, DEBUG, exp id, 0, Step, 22600, Minibatch Loss, 0.21038, Training Accuracy, 0.93750
2017-12-15 22:38:50,496, DEBUG, exp id, 0, Step, 22800, Minibatch Loss, 0.08661, Training Accuracy, 1.00000
2017-12-15 22:38:59,961, DEBUG, exp id, 0, Step, 23000, Minibatch Loss, 0.24022, Training Accuracy, 0.93750
2017-12-15 22:39:09,602, DEBUG, exp id, 0, Step, 23200, Minibatch Loss, 0.13124, Training Accuracy, 0.98438
2017-12-15 22:39:19,930, DEBUG, exp id, 0, Step, 23400, Minibatch Loss, 0.10630, Training Accuracy, 0.96875
2017-12-15 22:39:29,695, DEBUG, exp id, 0, Step, 23600, Minibatch Loss, 0.14965, Training Accuracy, 0.95312
2017-12-15 22:39:39,274, DEBUG, exp id, 0, Step, 23800, Minibatch Loss, 0.16685, Training Accuracy, 0.96875
2017-12-15 22:39:48,719, DEBUG, exp id, 0, Step, 24000, Minibatch Loss, 0.20536, Training Accuracy, 0.93750
2017-12-15 22:39:59,271, DEBUG, exp id, 0, Step, 24200, Minibatch Loss, 0.17801, Training Accuracy, 0.95312
2017-12-15 22:40:08,729, DEBUG, exp id, 0, Step, 24400, Minibatch Loss, 0.21856, Training Accuracy, 0.95312
2017-12-15 22:40:18,135, DEBUG, exp id, 0, Step, 24600, Minibatch Loss, 0.15609, Training Accuracy, 0.95312
2017-12-15 22:40:27,547, DEBUG, exp id, 0, Step, 24800, Minibatch Loss, 0.22561, Training Accuracy, 0.95312
2017-12-15 22:40:38,038, DEBUG, exp id, 0, Step, 25000, Minibatch Loss, 0.14838, Training Accuracy, 0.98438
2017-12-15 22:40:48,146, DEBUG, exp id, 0, Step, 25200, Minibatch Loss, 0.14956, Training Accuracy, 0.96875
2017-12-15 22:40:57,216, DEBUG, exp id, 0, Step, 25400, Minibatch Loss, 0.06315, Training Accuracy, 1.00000
2017-12-15 22:41:06,607, DEBUG, exp id, 0, Step, 25600, Minibatch Loss, 0.15409, Training Accuracy, 0.96875
2017-12-15 22:41:16,950, DEBUG, exp id, 0, Step, 25800, Minibatch Loss, 0.06071, Training Accuracy, 1.00000
2017-12-15 22:41:26,367, DEBUG, exp id, 0, Step, 26000, Minibatch Loss, 0.22332, Training Accuracy, 0.92188
2017-12-15 22:41:36,155, DEBUG, exp id, 0, Step, 26200, Minibatch Loss, 0.14148, Training Accuracy, 0.96875
2017-12-15 22:41:45,594, DEBUG, exp id, 0, Step, 26400, Minibatch Loss, 0.12739, Training Accuracy, 0.96875
2017-12-15 22:41:56,125, DEBUG, exp id, 0, Step, 26600, Minibatch Loss, 0.11607, Training Accuracy, 0.98438
2017-12-15 22:42:06,030, DEBUG, exp id, 0, Step, 26800, Minibatch Loss, 0.19229, Training Accuracy, 0.96875
2017-12-15 22:42:15,473, DEBUG, exp id, 0, Step, 27000, Minibatch Loss, 0.12379, Training Accuracy, 0.96875
2017-12-15 22:42:24,947, DEBUG, exp id, 0, Step, 27200, Minibatch Loss, 0.16052, Training Accuracy, 0.96875
2017-12-15 22:42:35,285, DEBUG, exp id, 0, Step, 27400, Minibatch Loss, 0.16571, Training Accuracy, 0.95312
2017-12-15 22:42:45,941, DEBUG, exp id, 0, Step, 27600, Minibatch Loss, 0.13503, Training Accuracy, 0.96875
2017-12-15 22:42:55,155, DEBUG, exp id, 0, Step, 27800, Minibatch Loss, 0.11714, Training Accuracy, 0.98438
2017-12-15 22:43:04,356, DEBUG, exp id, 0, Step, 28000, Minibatch Loss, 0.08714, Training Accuracy, 1.00000
2017-12-15 22:43:14,195, DEBUG, exp id, 0, Step, 28200, Minibatch Loss, 0.09916, Training Accuracy, 0.98438
2017-12-15 22:43:24,061, DEBUG, exp id, 0, Step, 28400, Minibatch Loss, 0.20431, Training Accuracy, 0.92188
2017-12-15 22:43:33,593, DEBUG, exp id, 0, Step, 28600, Minibatch Loss, 0.14910, Training Accuracy, 0.95312
2017-12-15 22:43:42,766, DEBUG, exp id, 0, Step, 28800, Minibatch Loss, 0.15137, Training Accuracy, 0.96875
2017-12-15 22:43:52,510, DEBUG, exp id, 0, Step, 29000, Minibatch Loss, 0.11765, Training Accuracy, 0.95312
2017-12-15 22:44:02,016, DEBUG, exp id, 0, Step, 29200, Minibatch Loss, 0.24839, Training Accuracy, 0.92188
2017-12-15 22:44:11,494, DEBUG, exp id, 0, Step, 29400, Minibatch Loss, 0.21888, Training Accuracy, 0.96875
2017-12-15 22:44:21,019, DEBUG, exp id, 0, Step, 29600, Minibatch Loss, 0.16369, Training Accuracy, 0.96875
2017-12-15 22:44:31,069, DEBUG, exp id, 0, Step, 29800, Minibatch Loss, 0.18039, Training Accuracy, 0.92188
2017-12-15 22:44:41,938, DEBUG, exp id, 0, Step, 30000, Minibatch Loss, 0.12086, Training Accuracy, 0.96875
2017-12-15 22:44:51,490, DEBUG, exp id, 0, Step, 30200, Minibatch Loss, 0.19098, Training Accuracy, 0.95312
2017-12-15 22:45:00,317, DEBUG, exp id, 0, Step, 30400, Minibatch Loss, 0.14629, Training Accuracy, 0.96875
2017-12-15 22:45:09,590, DEBUG, exp id, 0, Step, 30600, Minibatch Loss, 0.11145, Training Accuracy, 0.98438
2017-12-15 22:45:19,491, DEBUG, exp id, 0, Step, 30800, Minibatch Loss, 0.12878, Training Accuracy, 0.96875
2017-12-15 22:45:29,002, DEBUG, exp id, 0, Step, 31000, Minibatch Loss, 0.13214, Training Accuracy, 0.96875
2017-12-15 22:45:37,587, DEBUG, exp id, 0, Step, 31200, Minibatch Loss, 0.13004, Training Accuracy, 0.96875
2017-12-15 22:45:47,151, DEBUG, exp id, 0, Step, 31400, Minibatch Loss, 0.11100, Training Accuracy, 0.96875
2017-12-15 22:45:57,352, DEBUG, exp id, 0, Step, 31600, Minibatch Loss, 0.12268, Training Accuracy, 0.95312
