2017-12-15 21:13:13,737, DEBUG, Start reading formatted input
2017-12-15 21:13:17,137, DEBUG, End reading formatted input
------------------------------------------------------------------------
2017-12-15 21:13:17,140, DEBUG, Start RNN training master
2017-12-15 21:13:20,457, DEBUG, exp id, 0, Start RNN worker
2017-12-15 21:13:20,624, DEBUG, exp id, 1, Start RNN worker
2017-12-15 21:13:20,740, DEBUG, exp id, 2, Start RNN worker
2017-12-15 21:13:20,934, DEBUG, exp id, 3, Start RNN worker
2017-12-15 21:13:21,135, DEBUG, exp id, 4, Start RNN worker
2017-12-15 21:13:21,338, DEBUG, exp id, 5, Start RNN worker
2017-12-15 21:13:21,626, DEBUG, exp id, 6, Start RNN worker
2017-12-15 21:13:21,922, DEBUG, exp id, 7, Start RNN worker
2017-12-15 21:15:34,628, DEBUG, exp id, 7, Step, 1, Minibatch Loss, 4.92712, Training Accuracy, 0.25000
2017-12-15 21:30:13,318, DEBUG, exp id, 5, Step, 1800, Minibatch Loss, 1.07452, Training Accuracy, 0.59375
2017-12-15 21:30:40,117, DEBUG, exp id, 7, Step, 1800, Minibatch Loss, 1.27443, Training Accuracy, 0.54688
2017-12-15 21:30:55,122, DEBUG, exp id, 4, Step, 1800, Minibatch Loss, 0.75549, Training Accuracy, 0.71875
2017-12-15 21:30:59,120, DEBUG, exp id, 0, Step, 1800, Minibatch Loss, 1.30023, Training Accuracy, 0.50000
2017-12-15 21:31:10,719, DEBUG, exp id, 3, Step, 1800, Minibatch Loss, 1.39235, Training Accuracy, 0.48438
2017-12-15 21:31:19,217, DEBUG, exp id, 1, Step, 1800, Minibatch Loss, 1.70752, Training Accuracy, 0.35938
2017-12-15 21:31:34,834, DEBUG, exp id, 2, Step, 2000, Minibatch Loss, 1.33296, Training Accuracy, 0.40625
2017-12-15 21:31:37,826, DEBUG, exp id, 6, Step, 2000, Minibatch Loss, 0.88611, Training Accuracy, 0.68750
2017-12-15 21:31:45,321, DEBUG, exp id, 5, Step, 2000, Minibatch Loss, 1.28017, Training Accuracy, 0.50000
2017-12-15 21:32:09,228, DEBUG, exp id, 7, Step, 2000, Minibatch Loss, 0.93683, Training Accuracy, 0.65625
2017-12-15 21:32:34,027, DEBUG, exp id, 0, Step, 2000, Minibatch Loss, 1.55961, Training Accuracy, 0.50000
2017-12-15 21:32:34,321, DEBUG, exp id, 4, Step, 2000, Minibatch Loss, 1.09036, Training Accuracy, 0.59375
2017-12-15 21:32:49,220, DEBUG, exp id, 3, Step, 2000, Minibatch Loss, 1.17503, Training Accuracy, 0.57812
2017-12-15 21:33:00,731, DEBUG, exp id, 1, Step, 2000, Minibatch Loss, 1.59424, Training Accuracy, 0.45312
2017-12-15 21:33:01,925, DEBUG, exp id, 2, Step, 2200, Minibatch Loss, 1.03226, Training Accuracy, 0.68750
2017-12-15 21:33:05,116, DEBUG, exp id, 6, Step, 2200, Minibatch Loss, 0.73116, Training Accuracy, 0.78125
2017-12-15 21:33:14,017, DEBUG, exp id, 5, Step, 2200, Minibatch Loss, 1.08204, Training Accuracy, 0.64062
2017-12-15 21:33:39,926, DEBUG, exp id, 7, Step, 2200, Minibatch Loss, 0.93267, Training Accuracy, 0.67188
2017-12-15 21:34:03,032, DEBUG, exp id, 0, Step, 2200, Minibatch Loss, 1.13867, Training Accuracy, 0.62500
2017-12-15 21:34:08,228, DEBUG, exp id, 4, Step, 2200, Minibatch Loss, 1.00723, Training Accuracy, 0.59375
2017-12-15 21:34:29,320, DEBUG, exp id, 3, Step, 2200, Minibatch Loss, 1.39666, Training Accuracy, 0.46875
2017-12-15 21:34:34,528, DEBUG, exp id, 6, Step, 2400, Minibatch Loss, 0.65097, Training Accuracy, 0.75000
2017-12-15 21:34:35,531, DEBUG, exp id, 2, Step, 2400, Minibatch Loss, 1.25432, Training Accuracy, 0.59375
2017-12-15 21:34:39,126, DEBUG, exp id, 1, Step, 2200, Minibatch Loss, 1.58579, Training Accuracy, 0.46875
2017-12-15 21:34:44,819, DEBUG, exp id, 5, Step, 2400, Minibatch Loss, 0.99036, Training Accuracy, 0.59375
2017-12-15 21:35:15,421, DEBUG, exp id, 7, Step, 2400, Minibatch Loss, 0.99535, Training Accuracy, 0.67188
2017-12-15 21:35:32,632, DEBUG, exp id, 0, Step, 2400, Minibatch Loss, 1.14273, Training Accuracy, 0.62500
2017-12-15 21:35:39,824, DEBUG, exp id, 4, Step, 2400, Minibatch Loss, 1.06645, Training Accuracy, 0.68750
2017-12-15 21:36:01,017, DEBUG, exp id, 3, Step, 2400, Minibatch Loss, 1.34966, Training Accuracy, 0.50000
2017-12-15 21:36:07,127, DEBUG, exp id, 6, Step, 2600, Minibatch Loss, 0.59246, Training Accuracy, 0.81250
2017-12-15 21:36:08,316, DEBUG, exp id, 2, Step, 2600, Minibatch Loss, 1.44800, Training Accuracy, 0.37500
2017-12-15 21:36:14,322, DEBUG, exp id, 1, Step, 2400, Minibatch Loss, 1.32702, Training Accuracy, 0.51562
2017-12-15 21:36:17,227, DEBUG, exp id, 5, Step, 2600, Minibatch Loss, 0.94258, Training Accuracy, 0.56250
2017-12-15 21:36:48,917, DEBUG, exp id, 7, Step, 2600, Minibatch Loss, 0.87025, Training Accuracy, 0.70312
2017-12-15 21:37:01,921, DEBUG, exp id, 0, Step, 2600, Minibatch Loss, 1.05944, Training Accuracy, 0.56250
2017-12-15 21:37:14,427, DEBUG, exp id, 4, Step, 2600, Minibatch Loss, 1.64261, Training Accuracy, 0.59375
2017-12-15 21:37:33,916, DEBUG, exp id, 3, Step, 2600, Minibatch Loss, 1.34990, Training Accuracy, 0.43750
2017-12-15 21:37:37,117, DEBUG, exp id, 6, Step, 2800, Minibatch Loss, 0.81314, Training Accuracy, 0.59375
2017-12-15 21:37:41,530, DEBUG, exp id, 2, Step, 2800, Minibatch Loss, 1.21713, Training Accuracy, 0.53125
2017-12-15 21:37:47,218, DEBUG, exp id, 5, Step, 2800, Minibatch Loss, 1.10040, Training Accuracy, 0.65625
2017-12-15 21:37:47,824, DEBUG, exp id, 1, Step, 2600, Minibatch Loss, 1.38447, Training Accuracy, 0.50000
2017-12-15 21:38:21,125, DEBUG, exp id, 7, Step, 2800, Minibatch Loss, 0.95815, Training Accuracy, 0.67188
2017-12-15 21:38:33,531, DEBUG, exp id, 0, Step, 2800, Minibatch Loss, 1.63460, Training Accuracy, 0.43750
2017-12-15 21:38:48,219, DEBUG, exp id, 4, Step, 2800, Minibatch Loss, 1.17804, Training Accuracy, 0.59375
2017-12-15 21:39:04,717, DEBUG, exp id, 3, Step, 2800, Minibatch Loss, 1.20255, Training Accuracy, 0.54688
2017-12-15 21:39:07,417, DEBUG, exp id, 6, Step, 3000, Minibatch Loss, 0.70867, Training Accuracy, 0.75000
2017-12-15 21:39:10,732, DEBUG, exp id, 2, Step, 3000, Minibatch Loss, 1.12077, Training Accuracy, 0.59375
2017-12-15 21:39:16,325, DEBUG, exp id, 5, Step, 3000, Minibatch Loss, 1.04759, Training Accuracy, 0.62500
2017-12-15 21:39:22,417, DEBUG, exp id, 1, Step, 2800, Minibatch Loss, 1.51293, Training Accuracy, 0.46875
2017-12-15 21:39:52,923, DEBUG, exp id, 7, Step, 3000, Minibatch Loss, 0.81849, Training Accuracy, 0.78125
2017-12-15 21:40:02,021, DEBUG, exp id, 0, Step, 3000, Minibatch Loss, 1.41723, Training Accuracy, 0.53125
2017-12-15 21:40:19,517, DEBUG, exp id, 4, Step, 3000, Minibatch Loss, 1.43740, Training Accuracy, 0.59375
2017-12-15 21:40:39,024, DEBUG, exp id, 3, Step, 3000, Minibatch Loss, 1.24836, Training Accuracy, 0.50000
2017-12-15 21:40:40,019, DEBUG, exp id, 6, Step, 3200, Minibatch Loss, 0.73246, Training Accuracy, 0.71875
2017-12-15 21:40:44,017, DEBUG, exp id, 2, Step, 3200, Minibatch Loss, 1.09440, Training Accuracy, 0.59375
2017-12-15 21:40:49,226, DEBUG, exp id, 5, Step, 3200, Minibatch Loss, 0.94522, Training Accuracy, 0.70312
2017-12-15 21:40:51,920, DEBUG, exp id, 1, Step, 3000, Minibatch Loss, 1.28534, Training Accuracy, 0.46875
2017-12-15 21:41:24,327, DEBUG, exp id, 7, Step, 3200, Minibatch Loss, 0.85060, Training Accuracy, 0.75000
2017-12-15 21:41:30,319, DEBUG, exp id, 0, Step, 3200, Minibatch Loss, 1.15335, Training Accuracy, 0.56250
2017-12-15 21:41:50,529, DEBUG, exp id, 4, Step, 3200, Minibatch Loss, 0.87945, Training Accuracy, 0.75000
2017-12-15 21:42:12,218, DEBUG, exp id, 6, Step, 3400, Minibatch Loss, 0.85717, Training Accuracy, 0.68750
2017-12-15 21:42:12,633, DEBUG, exp id, 3, Step, 3200, Minibatch Loss, 1.12612, Training Accuracy, 0.54688
2017-12-15 21:42:13,728, DEBUG, exp id, 2, Step, 3400, Minibatch Loss, 0.93517, Training Accuracy, 0.62500
2017-12-15 21:42:17,217, DEBUG, exp id, 5, Step, 3400, Minibatch Loss, 0.89984, Training Accuracy, 0.64062
2017-12-15 21:42:20,122, DEBUG, exp id, 1, Step, 3200, Minibatch Loss, 1.39175, Training Accuracy, 0.54688
2017-12-15 21:42:53,532, DEBUG, exp id, 7, Step, 3400, Minibatch Loss, 0.84454, Training Accuracy, 0.70312
2017-12-15 21:42:56,629, DEBUG, exp id, 0, Step, 3400, Minibatch Loss, 1.24742, Training Accuracy, 0.53125
2017-12-15 21:43:21,224, DEBUG, exp id, 4, Step, 3400, Minibatch Loss, 0.88480, Training Accuracy, 0.78125
2017-12-15 21:43:42,720, DEBUG, exp id, 6, Step, 3600, Minibatch Loss, 0.73851, Training Accuracy, 0.75000
2017-12-15 21:43:43,328, DEBUG, exp id, 3, Step, 3400, Minibatch Loss, 1.38262, Training Accuracy, 0.39062
2017-12-15 21:43:45,517, DEBUG, exp id, 2, Step, 3600, Minibatch Loss, 1.04575, Training Accuracy, 0.65625
2017-12-15 21:43:47,523, DEBUG, exp id, 5, Step, 3600, Minibatch Loss, 0.91827, Training Accuracy, 0.67188
2017-12-15 21:43:51,024, DEBUG, exp id, 1, Step, 3400, Minibatch Loss, 1.39212, Training Accuracy, 0.43750
2017-12-15 21:44:24,527, DEBUG, exp id, 0, Step, 3600, Minibatch Loss, 1.06153, Training Accuracy, 0.62500
2017-12-15 21:44:24,824, DEBUG, exp id, 7, Step, 3600, Minibatch Loss, 0.93637, Training Accuracy, 0.75000
2017-12-15 21:44:53,430, DEBUG, exp id, 4, Step, 3600, Minibatch Loss, 1.40779, Training Accuracy, 0.59375
2017-12-15 21:45:13,625, DEBUG, exp id, 3, Step, 3600, Minibatch Loss, 1.32268, Training Accuracy, 0.54688
2017-12-15 21:45:14,417, DEBUG, exp id, 6, Step, 3800, Minibatch Loss, 0.55468, Training Accuracy, 0.84375
2017-12-15 21:45:16,821, DEBUG, exp id, 2, Step, 3800, Minibatch Loss, 0.86817, Training Accuracy, 0.71875
2017-12-15 21:45:19,326, DEBUG, exp id, 5, Step, 3800, Minibatch Loss, 1.00975, Training Accuracy, 0.54688
2017-12-15 21:45:24,927, DEBUG, exp id, 1, Step, 3600, Minibatch Loss, 1.40102, Training Accuracy, 0.50000
2017-12-15 21:45:55,326, DEBUG, exp id, 0, Step, 3800, Minibatch Loss, 1.13827, Training Accuracy, 0.62500
2017-12-15 21:45:56,132, DEBUG, exp id, 7, Step, 3800, Minibatch Loss, 0.88760, Training Accuracy, 0.62500
2017-12-15 21:46:24,918, DEBUG, exp id, 4, Step, 3800, Minibatch Loss, 0.82702, Training Accuracy, 0.68750
2017-12-15 21:46:45,028, DEBUG, exp id, 3, Step, 3800, Minibatch Loss, 1.01570, Training Accuracy, 0.60938
2017-12-15 21:46:45,533, DEBUG, exp id, 6, Step, 4000, Minibatch Loss, 0.72776, Training Accuracy, 0.78125
2017-12-15 21:46:48,027, DEBUG, exp id, 2, Step, 4000, Minibatch Loss, 1.20261, Training Accuracy, 0.56250
2017-12-15 21:46:50,018, DEBUG, exp id, 5, Step, 4000, Minibatch Loss, 1.23895, Training Accuracy, 0.53125
2017-12-15 21:46:54,316, DEBUG, exp id, 1, Step, 3800, Minibatch Loss, 1.32721, Training Accuracy, 0.48438
2017-12-15 21:47:23,932, DEBUG, exp id, 0, Step, 4000, Minibatch Loss, 1.43755, Training Accuracy, 0.40625
2017-12-15 21:47:26,318, DEBUG, exp id, 7, Step, 4000, Minibatch Loss, 0.88954, Training Accuracy, 0.67188
2017-12-15 21:47:57,533, DEBUG, exp id, 4, Step, 4000, Minibatch Loss, 1.07678, Training Accuracy, 0.68750
2017-12-15 21:48:16,718, DEBUG, exp id, 3, Step, 4000, Minibatch Loss, 1.34445, Training Accuracy, 0.51562
2017-12-15 21:48:17,827, DEBUG, exp id, 6, Step, 4200, Minibatch Loss, 0.55590, Training Accuracy, 0.75000
2017-12-15 21:48:21,424, DEBUG, exp id, 2, Step, 4200, Minibatch Loss, 1.26653, Training Accuracy, 0.59375
2017-12-15 21:48:23,724, DEBUG, exp id, 5, Step, 4200, Minibatch Loss, 0.89365, Training Accuracy, 0.65625
2017-12-15 21:48:25,921, DEBUG, exp id, 1, Step, 4000, Minibatch Loss, 1.29871, Training Accuracy, 0.51562
2017-12-15 21:48:54,123, DEBUG, exp id, 0, Step, 4200, Minibatch Loss, 1.52138, Training Accuracy, 0.31250
2017-12-15 21:48:57,318, DEBUG, exp id, 7, Step, 4200, Minibatch Loss, 0.71004, Training Accuracy, 0.75000
2017-12-15 21:49:29,127, DEBUG, exp id, 4, Step, 4200, Minibatch Loss, 0.86828, Training Accuracy, 0.68750
2017-12-15 21:49:47,917, DEBUG, exp id, 6, Step, 4400, Minibatch Loss, 0.69824, Training Accuracy, 0.71875
2017-12-15 21:49:48,026, DEBUG, exp id, 3, Step, 4200, Minibatch Loss, 1.33934, Training Accuracy, 0.46875
2017-12-15 21:49:49,418, DEBUG, exp id, 2, Step, 4400, Minibatch Loss, 0.98707, Training Accuracy, 0.65625
2017-12-15 21:49:54,223, DEBUG, exp id, 5, Step, 4400, Minibatch Loss, 0.91754, Training Accuracy, 0.67188
2017-12-15 21:49:56,917, DEBUG, exp id, 1, Step, 4200, Minibatch Loss, 1.38858, Training Accuracy, 0.45312
2017-12-15 21:50:23,128, DEBUG, exp id, 0, Step, 4400, Minibatch Loss, 1.25466, Training Accuracy, 0.68750
2017-12-15 21:50:29,721, DEBUG, exp id, 7, Step, 4400, Minibatch Loss, 0.91746, Training Accuracy, 0.67188
2017-12-15 21:51:03,431, DEBUG, exp id, 4, Step, 4400, Minibatch Loss, 1.13427, Training Accuracy, 0.62500
2017-12-15 21:51:21,029, DEBUG, exp id, 6, Step, 4600, Minibatch Loss, 0.89848, Training Accuracy, 0.71875
2017-12-15 21:51:21,718, DEBUG, exp id, 2, Step, 4600, Minibatch Loss, 1.02556, Training Accuracy, 0.59375
2017-12-15 21:51:22,817, DEBUG, exp id, 3, Step, 4400, Minibatch Loss, 1.03758, Training Accuracy, 0.59375
2017-12-15 21:51:24,717, DEBUG, exp id, 5, Step, 4600, Minibatch Loss, 0.95385, Training Accuracy, 0.68750
2017-12-15 21:51:26,226, DEBUG, exp id, 1, Step, 4400, Minibatch Loss, 1.32429, Training Accuracy, 0.48438
2017-12-15 21:51:55,318, DEBUG, exp id, 0, Step, 4600, Minibatch Loss, 1.18559, Training Accuracy, 0.53125
2017-12-15 21:52:02,228, DEBUG, exp id, 7, Step, 4600, Minibatch Loss, 0.76510, Training Accuracy, 0.71875
2017-12-15 21:52:36,617, DEBUG, exp id, 4, Step, 4600, Minibatch Loss, 1.05752, Training Accuracy, 0.62500
2017-12-15 21:52:48,326, DEBUG, exp id, 2, Step, 4800, Minibatch Loss, 1.04209, Training Accuracy, 0.65625
2017-12-15 21:52:50,028, DEBUG, exp id, 6, Step, 4800, Minibatch Loss, 0.61758, Training Accuracy, 0.78125
2017-12-15 21:52:52,930, DEBUG, exp id, 3, Step, 4600, Minibatch Loss, 1.08691, Training Accuracy, 0.59375
2017-12-15 21:52:55,018, DEBUG, exp id, 5, Step, 4800, Minibatch Loss, 0.92113, Training Accuracy, 0.65625
2017-12-15 21:52:55,216, DEBUG, exp id, 1, Step, 4600, Minibatch Loss, 1.42732, Training Accuracy, 0.50000
2017-12-15 21:53:22,916, DEBUG, exp id, 0, Step, 4800, Minibatch Loss, 1.50808, Training Accuracy, 0.53125
2017-12-15 21:53:31,322, DEBUG, exp id, 7, Step, 4800, Minibatch Loss, 0.81862, Training Accuracy, 0.75000
2017-12-15 21:54:12,217, DEBUG, exp id, 4, Step, 4800, Minibatch Loss, 0.67715, Training Accuracy, 0.75000
2017-12-15 21:54:22,720, DEBUG, exp id, 2, Step, 5000, Minibatch Loss, 1.27197, Training Accuracy, 0.46875
2017-12-15 21:54:23,318, DEBUG, exp id, 6, Step, 5000, Minibatch Loss, 0.68583, Training Accuracy, 0.81250
2017-12-15 21:54:25,226, DEBUG, exp id, 1, Step, 4800, Minibatch Loss, 1.28165, Training Accuracy, 0.50000
2017-12-15 21:54:27,926, DEBUG, exp id, 3, Step, 4800, Minibatch Loss, 1.11653, Training Accuracy, 0.59375
2017-12-15 21:54:30,926, DEBUG, exp id, 5, Step, 5000, Minibatch Loss, 0.94927, Training Accuracy, 0.64062
2017-12-15 21:54:53,324, DEBUG, exp id, 0, Step, 5000, Minibatch Loss, 1.21166, Training Accuracy, 0.50000
2017-12-15 21:55:06,217, DEBUG, exp id, 7, Step, 5000, Minibatch Loss, 0.83881, Training Accuracy, 0.71875
2017-12-15 21:55:49,624, DEBUG, exp id, 4, Step, 5000, Minibatch Loss, 1.01664, Training Accuracy, 0.59375
